name,object_id,tract,patch,visit,ccd,filter,pointing,mjd,exptime,seeing,zeropt,maglimit,measurement_status,warp_x,warp_y,pixel_scale_arcsec,aperture_radius_arcsec,annulus_inner_arcsec,annulus_outer_arcsec,aperture_pixels,finite_aperture_pixels,valid_aperture_pixels,annulus_pixels,finite_annulus_pixels,valid_annulus_pixels,masked_aperture_pixels,masked_annulus_pixels,nonzero_mask_aperture_pixels,nonzero_mask_annulus_pixels,bad_mask_bits,bad_mask_planes,sky_median_counts_per_pixel,sky_sigma_counts_per_pixel,aperture_flux_counts,aperture_flux_err_counts,variance_only_flux_err_counts,aperture_flux_njy,aperture_flux_err_njy,snr,aperture_mag_ab,aperture_magerr_ab,fluxmag0,hours_since_start,valid_aperture_fraction,valid_annulus_fraction
cid_1205,43158739083084985,9813,505,18478,56,y,1113,57040.3625245108,360.0,1.0908527,31.979729,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,0,117,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.023654543794691563,0.5810611889630556,25.939414787106216,6.120660286242949,5.71868933192107,1492.6575219654908,352.20723715776643,4.238009230051327,23.465099565386733,0.25619014632136133,63095734448.01944,0.0,1.0,1.0
cid_1205,43158739083084985,9813,505,18480,49,y,1113,57040.3670665463,360.0,1.1936387,31.955225,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,791,739,0,183,25,622,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.025741979479789734,0.4951673773437738,35.28283874783665,5.409757802922518,4.995355162260877,2030.3154518132114,311.2990691122926,6.522073636785693,23.13109120036671,0.16647101293588248,63095734448.01944,0.10900885204318911,1.0,0.8015184381778742
cid_1205,43158739083084985,9813,505,18482,32,y,1113,57040.3716509012,360.0,1.0531529,31.980227,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,251,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.04327726177871227,0.48541753219664097,35.10522734001279,5.134187350418437,4.7998507865174425,2020.0949820743588,295.44164472020066,6.837543109359207,23.13657052536736,0.15879039991308827,63095734448.01944,0.21903336967807263,1.0,1.0
cid_1205,43158739083084985,9813,505,18484,31,y,1113,57040.3762103417,360.0,0.93518925,32.01382,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,113,298,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",-0.00649151555262506,0.46563750547938976,31.5631546897348,5.041623778667821,4.7288286246535325,1816.2699756823968,290.11516712741286,6.260513690705205,23.252048990536004,0.17342605709338021,63095734448.01944,0.3284599417238496,1.0,1.0
cid_1205,43158739083084985,9813,505,18486,55,y,1113,57040.3807514692,360.0,1.1434292,32.000687,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,513,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.06572573632001877,0.5192244994461536,23.477857921272516,5.251024604450515,4.875777983332015,1351.0097091027717,302.1649269340871,4.471100345135275,23.573353824716193,0.24283422892520207,63095734448.01944,0.43744700169190764,1.0,1.0
cid_1205,43158739083084985,9813,505,18488,58,y,1113,57040.3857746799,360.0,1.0955101,31.98522,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,82,209,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.010191135108470917,0.4994107206255197,21.564039388249512,5.250760781086305,4.9045824357440475,1240.8809474310272,302.14974548407014,4.1068409488249875,23.665674708932404,0.26437259642810623,63095734448.01944,0.5580040583736263,1.0,1.0
cid_1205,43158739083084985,9813,505,18490,41,y,1113,57040.3903601165,360.0,1.1538266,31.951622,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,92,922,922,896,22,26,22,335,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.07744063809514046,0.46700284135267134,14.438877342268825,4.339840494336347,4.095610856311651,830.870667305406,249.7317542114161,3.327052540551225,24.10116643225734,0.3263357556049431,63095734448.01944,0.6680545368581079,0.8070175438596491,0.9718004338394793
cid_1205,43158739083084985,9813,505,18492,56,y,1113,57040.3949381686,360.0,1.0761666,31.976202,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,330,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.06480029597878456,0.4125013903476298,29.78403148520738,4.5066997687509165,4.232245104891402,1713.8921211495626,259.33350325274046,6.608834183214819,23.315041294223306,0.16428558723953046,63095734448.01944,0.7779277873341925,1.0,1.0
cid_1205,43158739083084985,9813,505,18494,73,y,1113,57040.3995206393,360.0,1.142332,31.99276,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,33,274,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.03655955754220486,0.43349069524146616,16.6927853791276,4.53404584785898,4.231883479061824,960.5695372547785,260.90710585757654,3.6816534149097966,23.943677975878938,0.29490451229362413,63095734448.01944,0.8879070840775967,1.0,1.0
cid_1205,43158739083084985,9813,505,18498,26,y,1113,57040.4091772912,360.0,1.0898196,31.966394,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,82,442,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.015762536320835352,0.41025495705306525,17.434293718077242,4.32066833697737,4.036803543546877,1003.2388884647947,248.62851170848936,4.035091878927655,23.896489104166342,0.2690734777138876,63095734448.01944,1.1196667296462692,1.0,1.0
cid_1205,43158739083084985,9813,505,18500,33,y,1113,57040.4138106634,360.0,0.9084499,31.987606,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,346,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.07728182151913643,0.3798399503700435,27.94977365108207,4.034797677716276,3.7743773346331686,1608.341599836637,232.1783722833158,6.927180960137222,23.38405426215267,0.15673564917764496,63095734448.01944,1.2308676624088548,1.0,1.0
cid_1205,43158739083084985,9813,505,18502,50,y,1113,57040.4183614152,360.0,0.86740303,31.989742,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,552,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.03835008665919304,0.3761141506165266,22.37697561515961,3.892583956216323,3.6274291328554256,1287.660544578252,223.99482678447413,5.748617336672815,23.62549652847866,0.18886910385072384,63095734448.01944,1.3400857056258246,1.0,1.0
cid_1205,43158739083084985,9813,505,18504,51,y,1113,57040.4228970003,360.0,0.868462,32.033413,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,654,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",-0.018976064398884773,0.38918417239934205,26.276155697589274,4.048002231071661,3.775098027565471,1512.0349388082136,232.93821501885458,6.491141604591698,23.45109543353495,0.16726429199913037,63095734448.01944,1.448939748108387,1.0,1.0
cid_1205,43158739083084985,9813,505,18506,27,y,1113,57040.4275068287,360.0,0.72033584,32.038574,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,108,176,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.04299329221248627,0.3848683658435941,18.50454232469201,4.13110007303331,3.870157486587617,1064.8252675773529,237.719996715981,4.479325602757627,23.831804129748143,0.24238831936881583,63095734448.01944,1.5595756297116168,1.0,1.0
cid_1205,43158739083084985,9813,505,18508,24,y,1113,57040.4325634968,360.0,0.6950037,32.053642,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,616,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.02854141127318144,0.34815584637355057,25.01682340633124,3.8938902939198545,3.667947331367008,1439.5679293313956,224.06999867310026,6.424634881314955,23.504419592790157,0.1689957833893134,63095734448.01944,1.6809356639860198,1.0,1.0
cid_1205,43158739083084985,9813,505,18510,41,y,1113,57040.4371491265,360.0,0.6927222,32.05104,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,478,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.03461167775094509,0.3503972356829792,29.23491076915525,3.672171060151208,3.4284437646427,1682.2935221060054,211.31138847447303,7.961206133995144,23.335245568447593,0.13637835605360443,63095734448.01944,1.7909907767898403,1.0,1.0
cid_1205,43158739083084985,9813,505,18512,34,y,1113,57040.4417323386,360.0,0.776657,32.039215,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,216,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.06348749995231628,0.3224498382121324,25.257898138603196,3.431768036500994,3.2111483189134353,1453.4403322146102,197.47763838797883,7.360024882205024,23.494006981322883,0.14751800736206866,63095734448.01944,1.9009878672659397,1.0,1.0
cid_1205,43158739083084985,9813,505,18514,12,y,1113,57040.4463163083,360.0,0.8781612,32.064583,,no_usable_pixels,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,0,0,922,0,0,114,922,114,922,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",,,,,,,,,,,63095734448.01944,2.011003140010871,0.0,0.0
cid_1205,43158739083084985,9813,505,18516,11,y,1113,57040.4508619308,360.0,0.74879384,32.08064,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,922,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.01763390563428402,0.3881625258442014,25.972772191744298,3.894461784643152,3.6115190539066027,1494.5770402489577,224.10288453170057,6.669155746799599,23.463704234193624,0.16279964750848014,63095734448.01944,2.1200980801368132,1.0,1.0
cid_1205,43158739083084985,9813,505,18518,56,y,1113,57040.4572824854,360.0,0.63305306,32.046837,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,110,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.04334720969200134,0.3566423410087824,27.158468302630354,3.7209426578561473,3.471679948251449,1562.806729823876,214.11790098718936,7.2988139834108425,23.41523681816529,0.14875515490953078,63095734448.01944,2.274191390373744,1.0,1.0
cid_1205,43158739083084985,9813,505,18520,49,y,1113,57040.4618340298,360.0,0.795737,32.03956,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,830,802,0,120,114,599,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.021580628119409084,0.3591163197537884,26.721436666324735,3.6733503824349514,3.3769362941783636,1537.6581840828699,211.37925138857878,7.274404531105991,23.432850489791,0.14925430667423378,63095734448.01944,2.3834284559707157,1.0,0.8698481561822126
cid_1205,43158739083084985,9813,505,18522,32,y,1113,57040.4664216931,360.0,0.87897956,32.022583,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,894,0,28,114,379,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.0429161861538887,0.3298651066660881,22.435288171749562,3.382396451587888,3.13987737150242,1291.0160819692614,194.63660021511544,6.632956394339041,23.622670869417206,0.16368812641143868,63095734448.01944,2.4935323751997203,1.0,0.9696312364425163
cid_1205,43158739083084985,9813,505,18524,31,y,1113,57040.4709721697,360.0,0.9017417,32.064102,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,189,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.0314051378518343,0.3486156830113381,26.809806644683704,3.6292071271856843,3.3849791994857394,1542.743345563807,208.83907218512914,7.387235201831458,23.429265795465195,0.14697463598951765,63095734448.01944,2.602743813651614,1.0,1.0
cid_1205,43158739083084985,9813,505,18526,55,y,1113,57040.4755151002,360.0,1.117138,32.0381,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,87,483,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.040607862174510956,0.33940240024030205,15.46461339853704,3.6676318709569826,3.4391587687601493,889.8956164997503,211.05018539992437,4.216511891773345,24.026652331243945,0.2574962985107341,63095734448.01944,2.711774145718664,1.0,1.0
cid_1205,43158739083084985,9813,505,18532,56,y,1113,57040.4896493559,360.0,0.96383095,32.02776,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,466,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.032461428083479404,0.31581250056177373,13.738141216803342,3.22089566128124,2.9947160042313103,790.547512092632,185.34319974971956,4.265317061322765,24.15518005936555,0.2545499406371023,63095734448.01944,3.0509962824289687,1.0,1.0
cid_1205,43158739083084985,9813,505,18534,73,y,1113,57040.4942305777,360.0,0.8464733,32.058388,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,175,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.03149223513901234,0.31691059255711734,20.98178483301308,3.5270092683379226,3.3202644647601725,1207.3756949530746,202.95819923599439,5.948888487866263,23.69539392737252,0.18251076767914998,63095734448.01944,3.1609456056612544,1.0,1.0
cid_1205,43158739083084985,9813,505,18536,74,y,1113,57040.4988252544,360.0,0.7957059,32.0643,,no_usable_pixels,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,0,0,922,0,0,114,922,114,922,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",,,,,,,,,,,63095734448.01944,3.271217846428044,0.0,0.0
cid_1205,43158739083084985,9813,505,18538,26,y,1113,57040.5038501932,360.0,0.69875926,32.04044,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,294,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.034771889448165894,0.3268333471164107,21.4509984892793,3.487772177241681,3.2647938434924306,1234.3761226490317,200.70034031182303,6.150343944266426,23.671381219270206,0.17653259957441764,63095734448.01944,3.3918163776397705,1.0,1.0
cid_1205,43158739083084985,9813,505,18540,33,y,1113,57040.5083976607,360.0,0.65427804,32.021534,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,919,0,3,114,463,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.0383983738720417,0.3188077247031033,33.9628833218012,3.411560487721538,3.1939677950843937,1954.3599450486436,196.31481532764005,9.95523410592782,23.1724886172133,0.10906184557846113,63095734448.01944,3.500955597613938,1.0,0.9967462039045553
cid_1205,43158739083084985,9813,505,18542,50,y,1113,57040.5129786008,360.0,0.7412701,32.041477,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,135,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.028112109750509262,0.347504252692312,26.523247208213434,3.561641153522411,3.314081019395219,1526.2535711472246,204.95105622003737,7.446917324049429,23.44093326719551,0.14579673138733545,63095734448.01944,3.610898159968201,1.0,1.0
cid_1205,43158739083084985,9813,505,18544,51,y,1113,57040.5175273451,360.0,0.7620332,32.083332,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,365,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.04284760355949402,0.31333451065421103,22.056828933302313,3.6090615166991555,3.411957677909293,1269.238025923586,207.67981330153046,6.111513708271581,23.64114231266804,0.17765422063745812,63095734448.01944,3.720068023307249,1.0,1.0
cid_1205,43158739083084985,9813,505,18546,27,y,1113,57040.5221151095,360.0,0.7460524,32.060402,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,468,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.05910172685980797,0.34881128690466284,32.52627081144601,3.8298371641776843,3.5989817477328105,1871.6915237549872,220.38412577659193,8.492859987803117,23.2194143160384,0.1278410578200267,63095734448.01944,3.8301743689225987,1.0,1.0
cid_1205,43158739083084985,9813,505,18548,24,y,1113,57040.5271348474,360.0,0.8071941,32.025635,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,443,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.04106104001402855,0.34049283995926377,25.582800669246353,3.5569677636352504,3.3193160469197696,1472.1365214020084,204.68213070165538,7.192306022785126,23.480129782499258,0.15095801003440787,63095734448.01944,3.9506480784039013,1.0,1.0
cid_1205,43158739083084985,9813,505,18550,41,y,1113,57040.5317516867,360.0,0.8636337,32.03722,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,701,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.03159400634467602,0.32557887087017295,27.613021644629043,3.3500181761770036,3.1190514704049965,1588.963544487488,192.773424937763,8.242648305908792,23.397215166688188,0.13172176762410362,63095734448.01944,4.061452221649233,1.0,1.0
cid_1205,43158739083084985,9813,505,18552,34,y,1113,57040.5363245248,360.0,0.70333755,32.06499,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,922,0,0,114,276,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.0041887760162353516,0.34226799134016034,31.679827584268423,3.443647332305044,3.1949119806515416,1822.983799994334,198.161220511288,9.19949824335327,23.248042976750284,0.11802124159788657,63095734448.01944,4.171200336073525,1.0,1.0
cid_1205,43158739083084985,9813,505,18554,12,y,1113,57040.5409070859,360.0,0.77240175,32.0519,,no_usable_pixels,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,0,0,922,0,0,114,922,114,922,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",,,,,,,,,,,63095734448.01944,4.28118180250749,0.0,0.0
cid_1205,43158739083084985,9813,505,18556,11,y,1113,57040.5454916195,360.0,1.1055193,32.035107,,ok,47.620581349479835,47.48841202625954,0.16799999999990095,1.0,2.0,3.5,114,114,114,922,922,878,0,44,114,922,4383,"BAD,SAT,INTRP,CR,EDGE,NO_DATA,UNMASKEDNAN",0.03802602179348469,0.34392157895118,26.170783660374582,3.755079393632818,3.5142326798030865,1505.9714109590225,216.0822650968116,6.969435507741926,23.455458181527856,0.15578538657141608,63095734448.01944,4.3912106088828295,1.0,0.9522776572668112
